corp_code,corp_name,stock_code,corp_cls,induty_code,jurir_no,bizr_no,est_dt,acc_mt,adres,bsns_year,rcept_no,cfs_rev_t,cfs_rev_t1,cfs_rev_t2,cfs_assets_t,cfs_rev_3y_avg,ofs_rev_t,ofs_rev_t1,ofs_rev_t2,ofs_assets_t,ofs_rev_3y_avg,rev_source
01070149,올리패스(주),244460,K,211,1101113562570,1138609261,20061116,12,경기도 용인시 기흥구 동백중앙로16번길 16-4 에이스동백타워1동 20층,2025,20260320001227,,,,,,816018331.0,756033925.0,5682306880.0,17299057552.0,2418119712.0,주요계정
00205003,(주)좋은사람들,033340,K,14120,1101110939326,1058158242,19930501,12,"서울특별시 마포구 연희로 11 한국특허정보원빌딩 서울 마포구 연희로 11, 5층(동교동, 한국특허정보원빌딩",2025,20260320000913,72599453889.0,90184220097.0,82568061629.0,84896797514.0,81783911872.0,72599453889.0,90260720652.0,82630150276.0,85152213489.0,81830108272.0,주요계정
01022902,(주)애드바이오텍,179530,K,21230,1101111999444,2158193416,20000616,12,강원도 춘천시 동내면 거두단지1길 39 &nbsp,2025,20260323000601,12897074444.0,11136245199.0,10471949613.0,48407432103.0,11501756419.0,11427026764.0,10521324834.0,8492751610.0,47192708407.0,10147034403.0,주요계정
00229085,(주)기도산업,282620,K,14199,1101110278980,1178115038,19800820,12,"서울특별시 강서구 공항대로 395 (등촌동, 기도산업사옥)",,,,,,,,,,,,,
00356839,(주)메디콕스,054180,K,31114,1101111640609,2148629070,19990126,12,서울특별시 강남구 역삼로19길 26 -,2025,20260324000120,28160961888.0,30611173608.0,26875194687.0,68254632291.0,28549110061.0,28160961888.0,30611173608.0,26875194687.0,68257960442.0,28549110061.0,주요계정
01098792,(주)본느,226340,K,204,1101115794478,5298600091,20150728,12,서울특별시 강남구 선릉로90길 14 프레티늄 빌딩,2025,20260323000741,46013164919.0,68713049924.0,72910268640.0,56337524230.0,62545494494.0,21558829324.0,40198269925.0,37713126300.0,52209444731.0,33156741850.0,주요계정
01230255,(주)한울앤제주,276730,K,11112,2201110123463,6168627415,20150209,12,제주특별자치도 제주시 한림읍 금능농공길 62-11,2025,20260318001702,13893332928.0,18276403018.0,21729483030.0,60417880567.0,17966406325.0,12046627186.0,18197507858.0,21625162510.0,57105027513.0,17289765851.0,주요계정
01491607,주식회사 오에스피,368970,K,109,1613110017531,3088120821,20040616,12,충청남도 논산시 성동면 산업단지로2길 11,2025,20260319001341,25387451457.0,30309336262.0,35169415925.0,65669212452.0,30288734548.0,10615032443.0,15101070726.0,20717434558.0,45685167148.0,15477845909.0,주요계정
01211232,(주)코윈로보틱스,282880,K,292,1351110047419,1238146782,19981016,12,충청남도 아산시 둔포면 아산밸리로 285 (주)코윈테크,2025,20260318000494,154701003144.0,244389953265.0,335958325532.0,428236310837.0,245016427314.0,130680711959.0,150867011957.0,211243760860.0,249710575583.0,164263828259.0,주요계정
01261644,(주)레인보우로보틱스,277810,K,29280,1601110293889,3148621854,20110210,12,세종특별자치시  집현중앙3로 8 세종특별자치시 집현중앙3로 8(집현동),2025,20260320000803,34123110054.0,19346780087.0,15258134872.0,143305317623.0,22909341671.0,34010897612.0,19743355612.0,16368184622.0,144401334319.0,23374145949.0,주요계정
00531865,(주)유니테크노,241690,K,30331,1801110327981,6038142360,20000623,12,부산광역시 사하구 신산로 140 (신평동) 유니테크노,2025,20260323001426,107159702000.0,105133809000.0,101893976000.0,239757829000.0,104729162333.0,99782210000.0,99168826000.0,87760612000.0,233492288000.0,95570549333.0,주요계정
01501764,주식회사 레메디,387690,K,27111,1401110049252,2218141043,20120713,12,"강원특별자치도 춘천시 삭주로145번길 69-14, 2층 (후평동, 벤처비지니스 살롱)",,,,,,,,,,,,,
00684714,(주)풍산,103140,Y,242,1313110083497,1258175323,20080704,12,경기도 평택시  포승읍 평택항로156번길 134 (주)풍산,2025,20260312001327,5048580386639.0,4554411454633.0,4125263947257.0,4329189509985.0,4576085262843.0,3849107225015.0,3502597156849.0,3100554739784.0,3847395402841.0,3484086373883.0,주요계정
01359736,(주)프로이천,321260,K,261,1101117042271,7698601155,20190313,12,경기도 군포시 고산로148번길 17 군포IT밸리 411호,2025,20260320000879,31533846355.0,36028044979.0,33363102492.0,48173604707.0,33641664609.0,31251268152.0,35751508070.0,32886059602.0,45291819773.0,33296278608.0,주요계정
00125488,삼륭물산(주),014970,K,17223,1156110001401,1288103148,19800825,12,경기도 파주시 월롱면 통일로644번길 35,2025,20260319001382,94256105408.0,94049530822.0,86280033374.0,99824976715.0,91528556535.0,55644659563.0,50860739612.0,43614988394.0,85205450100.0,50040129190.0,주요계정
00532855,한국유니온제약 주식회사,080720,K,212,1801110007062,6078121765,19850810,12,강원도 원주시 문막읍 문막공단길 246,2025,20260331002001,36378273562.0,51279935387.0,63169009710.0,45836041850.0,50275739553.0,36378273562.0,51279935387.0,63169009710.0,45950681521.0,50275739553.0,주요계정
00269241,(주)주연테크,044380,Y,26310,1101110574164,1168123200,19880510,12,서울특별시 서초구 사임당로 32 2층(서초동),2025,20260319000699,62628503833.0,53068185647.0,43504587021.0,45597070898.0,53067092167.0,62616477232.0,53068185647.0,43504587021.0,45556815108.0,53063083300.0,주요계정
00361594,(주)디엠에스,068790,K,292,1346110012687,1258129149,19990708,12,경기도 용인시 기흥구 흥덕중앙로 120 유타워 6층 (영덕동),2025,20260330001840,155471297435.0,109594448763.0,264536298074.0,573797046616.0,176534014757.0,146052442624.0,102689642074.0,259638738353.0,557539025900.0,169460274350.0,주요계정
01073261,(주)동방메디컬,240550,K,271,1645110024117,3138132635,20141226,12,충청남도 보령시 웅천읍 산업단지길 30,2025,20260618000383,113536899863.0,105113645139.0,90875105107.0,186529397919.0,103175216703.0,89497153009.0,84303065815.0,70665599637.0,148724373127.0,81488606154.0,주요계정
01327092,주식회사 라닉스,317120,K,26112,1311110103158,1298165851,20030926,12,서울특별시 강남구 언주로135길 25 (논현동),2025,20260318000717,7467703331.0,7713262716.0,11543221600.0,43451613307.0,8908062549.0,7467068566.0,7713262716.0,11543221600.0,43409951756.0,8907850961.0,주요계정
00111689,아진전자부품(주),009320,Y,303,1341110000822,1238100262,19731013,12,전라북도 정읍시  공단2길 3,2025,20260323001496,151831619994.0,143497309408.0,113444154855.0,109515360357.0,136257694752.0,152212525817.0,144508341335.0,113444154855.0,110295284756.0,136721674002.0,주요계정
00157539,KB오토시스(주),024120,K,303,1101110408305,2048112301,19851014,12,충청남도 아산시  음봉면 아산온천로 528-24,2025,20260319001360,214995786079.0,210230561356.0,203726077936.0,256608157960.0,209650808457.0,179348686124.0,180773422918.0,186779370562.0,249613477484.0,182300493201.0,주요계정
00454937,(주)덕신이피씨,090410,K,25112,1101110730732,1368109463,19910104,12,충청남도 천안시 동남구 수신면 수신로 485-34,2025,20260310003096,106458504421.0,146564092289.0,218078494407.0,206019852138.0,157033697039.0,105277518468.0,144534794383.0,212195517562.0,202703719927.0,154002610138.0,주요계정
00861997,(주)아고스,175140,K,264,1101112431669,1198154094,20020124,12,"경기도 과천시 과천대로7길 33 제6층 공장A동 0607호(갈현동, 디테크타워과천)",2025,20260323001143,55491024215.0,42683052327.0,38503045776.0,61931148269.0,45559040773.0,43804190295.0,36107056581.0,26463526430.0,54115077342.0,35458257769.0,주요계정
00104573,국일제지(주),078130,K,179,1345110001377,1358101449,19780821,12,경기도 용인시 처인구  이동면 백옥대로 563,2025,20260320000352,67784821286.0,56365160891.0,53135778290.0,133849225665.0,59095253489.0,67784821286.0,56365160891.0,53135778290.0,133724087974.0,59095253489.0,주요계정
00540605,(주)이월드,084680,Y,331,1701110290867,5038168487,20050705,12,대구광역시 달서구  두류공원로 200,2025,20260319000675,,,,,,88727496688.0,108453970504.0,115275724966.0,405276070976.0,104152397386.0,주요계정
00117337,(주)동양,001520,Y,23322,1101110005333,1168134352,19550825,12,서울특별시 마포구 마포대로 130 -,2025,20260318001406,630627899042.0,750408346536.0,866327008521.0,1454847945012.0,749121084700.0,534843438038.0,640957770291.0,760135480563.0,1134873906904.0,645312229631.0,주요계정
01573284,코닉오토메이션(주),391710,K,292,1101117914785,3998702253,20210609,12,경기도 화성시 동탄산단9길 23-12 경기도 화성시 동탄산단9길 23-12 8층(방교동),2025,20260318001087,,,,,,30100048633.0,55510910029.0,27347504225.0,48292162796.0,37652820962.0,주요계정
01947443,(주)해치텍,0155E0,K,26112,1501110231617,8558600699,20170208,12,"충청북도 청주시 청원구 오창읍 연구단지로 40, 비동 307호 &nbsp",2025,20260828000259,14078560558.0,16203638389.0,,14025811036.0,15141099474.0,14078560558.0,16203638389.0,,13994261598.0,15141099474.0,주요계정
00120906,(주)에스아이리소스,065420,K,204,1701110031873,5038108816,19870821,12,서울특별시 마포구 마포대로 45 4층(일진빌딩),2025,20260319001295,,,,,,20851578595.0,10538164218.0,7041912337.0,17189453891.0,12810551717.0,주요계정
00474588,(주)한중엔시에스,107640,K,281,1701110090291,5058123526,19950831,12,경상북도 영천시 영천산단로 379,2025,20260318000730,175264976657.0,177258091164.0,121551317604.0,253321966239.0,158024795142.0,174695744951.0,177144653031.0,121361438479.0,243984147931.0,157733945487.0,주요계정
00308559,(주)코디,080530,K,204,1301110050847,1248160808,19990213,12,"경기도 용인시 수지구 광교중앙로 338 A동(상현동, 광교우미뉴브)  -호실(총12개):A301, A302, A303, A304,",2025,20260323001300,76531199312.0,78414009551.0,79243448771.0,82964640930.0,78062885878.0,62801172800.0,60819298441.0,59035177771.0,79277167202.0,60885216337.0,주요계정
01061327,(주)클래시스,214150,K,271,1101115618355,1078839288,20150115,12,서울특별시 강남구 테헤란로 208 클래시스,2025,20260323001541,336819637856.0,242938965374.0,180122798016.0,704649920208.0,253293800415.0,336505017215.0,242500154766.0,179996406693.0,702711467973.0,253000526225.0,주요계정
00624244,에이치엘지노믹스(주),0156T0,K,211,1345110044624,1358141887,20001109,12,경기도 용인시 처인구 원삼면 보개원삼로 1552,,,,,,,,,,,,,
00126566,한화에어로스페이스(주),012450,Y,31321,1942110000480,6098102992,19770801,12,경상남도 창원시 성산구  창원대로 1204,2025,20260316001112,26702901249000.0,11240121484000.0,7889686805000.0,53953669604000.0,15277569846000.0,9525137891000.0,7935101828000.0,4978992850000.0,24651333392000.0,7479744189667.0,주요계정
00143226,(주)엠투엔,033310,K,26299,1345110000600,1358105130,19651210,12,"서울특별시 중구 청계천로 106 3층(수표동, 크리스탈스퀘어)",2025,20260319001092,86549524568.0,91210150195.0,76995441504.0,191792668993.0,84918372089.0,83321648450.0,87863685683.0,64161399006.0,190448453835.0,78448911046.0,주요계정
00339391,한화시스템(주),272210,Y,26299,1760110020640,5138117175,20000111,12,경상북도 구미시 산호대로 264-60 -,2025,20260513000644,3664150568020.0,2803686058274.0,2452494865652.0,10327265554498.0,2973443830649.0,3091485354880.0,2793633003560.0,2450585394825.0,9343422758617.0,2778567917755.0,주요계정
01245062,코오롱티슈진(주),950160,K,211,,20174063267,19990609,12,"Rockville, MD, USA 9713 Key West Ave Suite 300",2025,20260318001341,,,,,,3627220.0,3719583.0,2839000.0,295484173.0,3395268.0,주요계정
00121932,미원상사(주),002840,Y,204,1301110007707,1348102843,19591103,12,경기도 안산시 단원구  원시로 49 (목내동),2025,20260316000483,441137509663.0,435797799410.0,421367350652.0,492894738811.0,432767553242.0,432317092092.0,426436150721.0,412424901433.0,486336858758.0,423726048082.0,주요계정
01440153,(주)넥사다이내믹스,351320,K,29272,1101117417458,5328601719,20200306,12,경기도 시흥시 엠티브이26로58번길 25 (정왕동),2025,20260323001172,13012868322.0,8530280572.0,16140524956.0,58258802617.0,12561224617.0,13012868322.0,8530280572.0,16140524956.0,50806740349.0,12561224617.0,주요계정
00209780,(주)케이씨,029460,Y,27216,1101110703210,1208105593,19870216,12,경기도 안성시 미양면 제2공단3길 30 -,2025,20260316001307,797344487484.0,738488124124.0,727022218779.0,1153050483329.0,754284943462.0,148530615265.0,149623462837.0,167533888795.0,687583101058.0,155229322299.0,주요계정
00303192,(주)디에이피,066900,K,2622,1244110006602,1398111954,19871128,12,경기도 안성시 미양면 보체리 404-1,2025,20260814002696,543196073695.0,488847196080.0,403492017530.0,555426058972.0,478511762435.0,329542961820.0,346608496770.0,356284540225.0,243025566990.0,344145332938.0,주요계정
01516766,(주)아이비젼웍스,469750,K,292,1601110397045,1968800110,20150420,12,대전광역시 유성구 국제과학21로 54 -,2025,20260522000549,,,,,,23001097577.0,35170486748.0,23241688823.0,46547985710.0,27137757716.0,주요계정
00210856,(주)코아스,071950,Y,320,1101110881642,1178109929,19920724,12,서울특별시 영등포구 선유로52길 17,2025,20260324000545,62229199785.0,77951547768.0,73746191894.0,81414004367.0,71308979816.0,61641195433.0,76753756057.0,71691224080.0,80828728529.0,70028725190.0,주요계정
00102140,(주)케이아이이,009140,Y,2629,1101110150229,1198102373,19730806,12,"서울특별시 금천구  가산디지털2로 184 1411호(가산동,벽산/경인디지털밸리2)",2025,20260312001118,36073854759.0,22942422096.0,21136261743.0,87287055386.0,26717512866.0,20532893522.0,12440131169.0,11899866972.0,68483447115.0,14957630554.0,주요계정
00118008,동원모빌리티(주),018500,Y,303,1701110021816,5038106778,19851214,03,경상북도 경산시  진량읍 북리1길  69,2025,20250618000195,626236089125.0,568241480277.0,538640239424.0,515828714541.0,577705936275.0,305542903362.0,282089207668.0,271742150319.0,339046554998.0,286458087116.0,주요계정
01444380,(주)에이텀,355690,K,26293,1101115972652,3588600320,20160215,12,서울특별시 구로구 디지털로31길 38-9 에이스테크노타워1차 6층 603-2호,2025,20260318001384,70426120972.0,20439957292.0,38503123303.0,72862440037.0,43123067189.0,2860795098.0,2586862925.0,9647775120.0,34953856903.0,5031811048.0,주요계정
00122579,(주)BYC,001460,Y,14120,1101110005995,1188103063,19550513,12,서울특별시 영등포구 디지털로38길 27 (주)비와이씨,2025,20260319001175,163166613171.0,165207568941.0,168401523886.0,775789336133.0,165591901999.0,163146935599.0,164282375953.0,166985310250.0,767966238879.0,164804873934.0,주요계정
00942131,(주)앤디포스,238090,K,222,1545110045488,3038158943,20100623,12,충청북도 음성군 대소면 한삼로 224-7,2025,20260319001174,50413982329.0,52450485422.0,48851357806.0,108626217861.0,50571941852.0,44075731252.0,48134173254.0,44359437044.0,97894191098.0,45523113850.0,주요계정
00415646,(주)드림텍,192650,Y,2629,1615110027883,3128131249,19980922,12,경기도 성남시 분당구 대왕판교로 670 유스페이스2 A동 10층,2025,20260318001215,1230621374284.0,1172680840825.0,1030380773539.0,863145953162.0,1144560996216.0,519304557980.0,526587522768.0,481122972805.0,430374669223.0,509005017851.0,주요계정
00163761,(주)한창제지,009460,Y,171,1845110000105,6218109073,19731206,12,경상남도 양산시  웅상대로 1564 (주)한창제지,2025,20260318000958,,,,,,266951905121.0,294257732833.0,276033575626.0,287460858999.0,279081071193.0,주요계정
00599957,(주)슈프리마에이치큐,094840,K,264,1101111960437,1198138018,20000504,12,경기도 성남시 분당구  정자일로 248 파크뷰 16층,2025,20260319001168,21223018606.0,20101969494.0,20386641334.0,250231969152.0,20570543145.0,21155758606.0,20085889494.0,20508676557.0,200947949203.0,20583441552.0,주요계정
00961774,(주)유티아이,179900,K,2629,1341110189717,1238621786,20100416,12,충청남도 예산군 응봉면 응봉로 50-16 &nbsp,2025,20260323001351,19972205414.0,18560210791.0,19361163288.0,214289991906.0,19297859831.0,3147731512.0,3565692257.0,4061450416.0,208216034482.0,3591624728.0,주요계정
00258421,(주)기산텔레콤,035460,K,2642,1101111073454,1208166080,19940906,12,서울특별시 강동구 고덕비즈밸리로2길 55 -,2025,20260320000837,99473228556.0,93077993766.0,73884674502.0,130233672166.0,88811965608.0,26725913908.0,32079750578.0,22997024460.0,52799275177.0,27267562982.0,주요계정
